song_id,lyrics
1655338,"Kindhearted Woman Blues LyricsI got a kind hearted woman
Sure is evil all the time
I got a kind hearted woman
Sure is evil all the time
Oh she wants to kill me
Just to have it all of mine
She's got a .32 special
Built on a cross of wood
She's got a .32 special
Built on a cross of wood
I got a .38/20
Man it's twice as good
Sometimes I'm thinking
You're too good to die
Sometimes I'm thinking
You're too good to die
Other times I'm thinking
You oughtta be buried aliveEmbed"
200772,"Kingsport Town Lyrics
The winter wind is a blowing strong
My hands have got no gloves
I wish to my soul that I could see
The girl I'm a-thinking of

Don't you remember me babe
I remember you quite well
You caused me to leave old Kingsport Town
With a high sheriff on my trail
High sheriff on my trail, boys
High sheriff on my trail
All because I'm falling for
A curly-headed dark-eyed girl

Who's a-gonna stroke your cold black hair
And sandy colored skin
Who's a-gonna kiss your Memphis lips
When I'm out in the wind
When I'm out in the wind, babe
When I'm out in the wind
Who's a-gonna kiss your Memphis mouth
When I'm out in the wind

Who's a-gonna walk you side by side
And tell you everything's alright
Who's a-gonna sing to you all day long
And not just in the night
Who's a-gonna walk you side by side
Who's a-gonna be your man
Who's a-gonna look you straight in the eye
And hold your bad luck hand
Hold your bad luck hand, babe
Hold your bad luck hand
Who's a-gonna hold your hard luck hand
And who's a-gonna be your man

The winter wind is a blowing strong
My hands have got no gloves
I wish to my soul I could see
The girl I'm a-thinking ofEmbed"
199531,"Knockin’ on Heaven’s Door Lyrics
Ooh, ooh
Ooh, ooh

Mama, take this badge off of me
I can’t use it anymore
It’s getting dark, too dark to see
I feel I’m knockin' upon heaven’s door

Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven's door
Mama, put my guns in the ground
I can’t shoot them anymore
That long black cloud is coming down
I feel I’m knockin' on heaven’s door

Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven’s door
Knock, knock, knockin' on heaven's door

Ooh, ooh
Ooh, ooh15Embed"
4833174,"Knockin’ On Heaven’s Door  LyricsMama, take this badge off of me
I can’t use it anymore
It’s gettin’ dark, too dark for me to see
I feel like I’m knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Mama, put my guns in the ground
I can’t shoot them anymore
That long black cloud is comin’ down
I feel like I’m knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s doorEmbed"
4821896,"Knockin’ On Heaven’s Door (Dylan 30th Anniversary) LyricsMama take this badge off of me
I can't use it anymore
It's getting dark, too dark to see
Feels like I'm knockin' on heaven's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's door
Mama wipe the blood from my hands
I can't see through it anymore
Long black train is heading on down
I feel like I'm knockin' on heavne's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's door
Knock knock knockin' on heaven's doorEmbed"
4847120,"Knockin’ on Heaven’s Door (Live at Sony Music Studios, New York, NY - November 1994) Lyrics
Mama, take this badge off of me
I can’t use it anymore
It’s gettin’ dark, too dark to see
And I feel like I’m knockin’ on heaven’s door

Knocking on, knocking on heaven's door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Just like so many time's before
Mama, wipe the blood out of my face
I just can't see through it any more
That long red feeling and it's hard to trace
And I feel like I’m knockin’ on heaven’s door

Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Just like so many time's before


Mama, lay my guns into the ground
I just can’t fire them anymore
That long black train is a-comin’ down
I feel like I’m knockin’ on heaven’s door

Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Knock, knock, knockin’ on heaven’s door
Just like so many time's beforeEmbed"
200869,"Last Thoughts on Woody Guthrie Lyrics
I have a poem here. It's not a poem, it's... This is the first concert I played alone in New York, really. An a fellow in Brooklyn State Hospital, his name is Woody Guthrie. But Woody is more than a folk singer. He's really something else more than a folk singer and there's this book coming out that's dedicated to him. And they asked me to write something about Woody, like what does Woody mean to you in 25 words. And I couldn't do it, I wrote out 5 pages and I have it here. I have it here by accident actually. But I'd like to say this out loud. So this is my feelings towards Woody Guthrie. Cannot really be told in how many records of his I buy, it's a lot more than that actually. So if you can roll along with this thing here this is called ""Last Thoughts On Woody Guthrie""

When yer head gets twisted and yer mind grows numb
When you think you're too old, too young, too smart or too dumb
When yer laggin' behind an' losing yer pace
In a slow-motion crawl of life's busy race
No matter what yer doing if you start givin' up
If the wine don't come to the top of yer cup
If the wind's got you sideways with one hand holdin' on
And the other starts slipping and the feeling is gone
And yer train engine fire needs a new spark to catch it
And the wood's easy findin' but yer lazy to fetch it
And yer sidewalk starts curlin' and the street gets too long
And you start walkin' backwards though you know its wrong
And lonesome comes up as down goes the day
And tomorrow's morning seems so far away
And you feel the reins from yer pony are slippin'
And yer rope is a-slidin' cause yer hands are a-drippin'
And yer sun-decked desert and evergreen valleys
Turn to broken down slums and trash-can alleys
And yer sky cries water and yer drain pipe's a-pourin'
And the lightnin's a-flashing and the thunder's a-crashin'
And the windows are rattlin' and breakin' and the roof tops a-shakin'
And yer whole world's a-slamming  and banging
And yer minutes of sun turn to hours of storm
And to yourself you sometimes say
""I never knew it was gonna be this way
Why didn't they tell me the day I was born""
And you start gettin' chills and yer jumping from sweat
And you're looking for something you ain't quite found yet
And yer knee-deep in the dark water with yer hands in the air
And the whole world's a-watching with a window peek stare
And yer good gal leaves and she's long gone a-flying
And yer heart feels sick like fish when they're frying
And yer jackhammer falls from yer hand to yer feet
And you need it badly but it lays on the street
And yer bell's bangin' loudly but you can't hear its beat
And you think yer ears might a been hurt
Or yer eyes've turned filthy from the sight-blinding dirt
And you figured you failed in yesterdays rush
When you were faked out an' fooled while facing a four flush
And all the time you were holdin' three queens
And it's making you mad, it's makin' you mean
Like in the middle of Life magazine
Bouncin' around a pinball machine
And there's something on yer mind you wanna be saying
That somebody someplace oughta be hearin'
But it's trapped on yer tongue and sealed in yer head
And it bothers you badly when you're laying in bed
And no matter how you try you just can't say it
And yer scared to yer soul you just might forget it
And yer eyes get swimmy from the tears in yer head
And yer pillows of feathers turn to blankets of lead
And the lion's mouth opens and yer staring at his teeth
And his jaws start closing with you underneath
And yer flat on your belly with yer hands tied behind
And you wish you'd never taken that last detour sign
And you say to yourself just what am I doing
On this road I'm walkin', on this trail I'm turnin'
On this curve I'm hanging
On this pathway I'm strolling, in the space I'm taking
In this air I'm inhaling
Am I mixed up too much, am I mixed up too hard
Why am I walking, where am I running
What am I saying, what am I knowing
On this guitar I'm playing, on this banjo I'm frailin'
On this mandolin I'm strumming, in the song I'm singin'
In the tune I'm humming, in the words I'm writin'
In the words that I'm thinking
In this ocean of hours I'm all the time drinkin'
Who am I helping, what am I breaking
What am I giving, what am I taking
But you try with your whole soul best
Never to think these thoughts and never to let
Them kind of thoughts gain ground
Or make yer heart pound
But then again you know when they're around
Just waiting for a chance to slip and drop down
'Cause sometimes you hear'em when the night times comes creeping
And you fear that they might catch you a-sleeping
And you jump from yer bed, from yer last chapter of dreamin'
And you can't remember for the best of yer thinking
If that was you in the dream that was screaming
And you know that it's something special you're needin'
And you know that there's no drug that'll do for the healin'
And no liquor in the land to stop yer brain from bleeding
And you need something special
Yeah, you need something special all right
You need a fast flying train on a tornado track
To shoot you someplace and shoot you back
You need a cyclone wind on a stream engine howler
That's been banging and booming and blowing forever
That knows yer troubles a hundred times over
You need a Greyhound bus that don't bar no race
That won't laugh at yer looks
Your voice or your face
And by any number of bets in the book
Will be rolling long after the bubblegum craze
You need something to open up a new door
To show you something you seen before
But overlooked a hundred times or more
You need something to open your eyes
You need something to make it known
That it's you and no one else that owns
That spot that yer standing, that space that you're sitting
That the world ain't got you beat
That it ain't got you licked
It can't get you crazy no matter how many
Times you might get kicked
You need something special all right
You need something special to give you hope
But hope's just a word
That maybe you said or maybe you heard
On some windy corner 'round a wide-angled curve
But that's what you need man, and you need it bad
And yer trouble is you know it too good
'Cause you look an' you start getting the chills

'Cause you can't find it on a dollar bill
And it ain't on Macy's window sill
And it ain't on no rich kid's road map
And it ain't in no fat kid's fraternity house
And it ain't made in no Hollywood wheat germ
And it ain't on that dimlit stage
With that half-wit comedian on it
Ranting and raving and taking yer money
And you think it's funny
No you can't find it in no night club or no yacht club
And it ain't in the seats of a supper club
And sure as hell you're bound to tell
That no matter how hard you rub
You just ain't a-gonna find it on yer ticket stub
No, and it ain't in the rumors people're tellin' you
And it ain't in the pimple-lotion people are sellin' you
And it ain't in no cardboard-box house
Or down any movie star's blouse
And you can't find it on the golf course
And Uncle Remus can't tell you and neither can Santa Claus
And it ain't in the cream puff hair-do or cotton candy clothes
And it ain't in the dime store dummies or bubblegum goons
And it ain't in the marshmallow noises of the chocolate cake voices
That come knockin' and tappin' in Christmas wrappin'
Sayin' ain't I pretty and ain't I cute and look at my skin
Look at my skin shine, look at my skin glow
Look at my skin laugh, look at my skin cry
When you can't even sense if they got any insides
These people so pretty in their ribbons and bows
No you'll not now or no other day
Find it on the doorsteps made out-a paper mache
And inside it the people made of molasses
That every other day buy a new pair of sunglasses
And it ain't in the fifty-star generals and flipped-out phonies
Who'd turn yuh in for a tenth of a penny
Who breathe and burp and bend and crack
And before you can count from one to ten
Do it all over again but this time behind yer back
My friend
The ones that wheel and deal and whirl and twirl
And play games with each other in their sand-box world
And you can't find it either in the no-talent fools
That run around gallant
And make all rules for the ones that got talent
And it ain't in the ones that ain't got any talent but think they do
And think they're foolin' you
The ones who jump on the wagon
Just for a while cause they know it's in style
To get their kicks, get out of it quick
And make all kinds of money and chicks
And you yell to yourself and you throw down yer hat
Sayin', ""Christ do I gotta be like that
Ain't there no one here that knows where I'm at
Ain't there no one here that knows how I feel
Good God Almighty
THAT STUFF AIN'T REAL""
No but that ain't yer game, it ain't yer race
You can't hear yer name, you can't see yer face
You gotta look some other place
And where do you look for this hope that yer seekin'
Where do you look for this lamp that's a-burnin'
Where do you look for this oil well gushin'
Where do you look for this candle that's glowin'
Where do you look for this hope that you know is there
And out there somewhere
And your feet can only walk down two kinds of roads
Your eyes can only look through two kinds of windows
Your nose can only smell two kinds of hallways
You can touch and twist
And turn two kinds of doorknobs
You can either go to the church of your choice
Or you can go to Brooklyn State Hospital
You'll find God in the church of your choice
You'll find Woody Guthrie in Brooklyn State Hospital

And though it's only my opinion
I may be right or wrong
You'll find them both
In the Grand Canyon
At sundown2Embed"
182919,"Lay Down Your Weary Tune Lyrics
Lay down your weary tune, lay down
Lay down the song you strum
And rest yourself 'neath the strength of strings
No voice can hope to hum

Struck by the sounds before the sun
I knew the night had gone
The morning breeze like a bugle blew
Against the drums of dawn

The ocean wild like an organ played
The seaweed's wove its strands
The crashing waves like cymbals clashed
Against the rocks and sands


I stood unwound beneath the skies
And clouds unbound by laws
The crying rain like a trumpet sang
And asked for no applause


The last of leaves fell from the trees
And clung to a new love's breast
The branches bare like a banjo played
To the winds that listened best
I gazed down in the river's mirror
And watched its winding strum
The water smooth ran like a hymn
And like a harp did hum
2Embed"
199319,"Lay Lady Lay Lyrics
Lay, lady, lay
Lay across my big brass bed
Lay, lady, lay
Lay across my big brass bed
Whatever colors you have in your mind
I’ll show them to you and you’ll see them shine

Lay, lady, lay
Lay across my big brass bed
Stay, lady, stay
Stay with your man awhile
Until the break of day, let me see ya' make him smile
His clothes are dirty but his, his hands are clean
And you’re the best thing that he’s ever seen
Stay, lady, stay
Stay with your man awhile

Why wait any longer for the world to begin
You can have your cake and eat it too
Why wait any longer for the one you love
When he’s standing in front of you

Lay, lady, lay
Lay across my big brass bed
Stay, lady, stay
Stay while the night is still ahead
I long to see you in the morning light
I long to reach for you in the night

Stay, lady, stay
Stay while the night is still ahead7Embed"
4853932,"Lay, Lady, Lay  LyricsLay, lady, lay, lay across my big brass bed
Lay, lady, lay, lay across my big brass bed
Whatever colors you have in your mind
I’ll show them to you and you’ll see them shine
Lay, lady, lay, lay across my big brass bed
Stay, lady, stay, stay with your man awhile
Until the break of day, let me see you make him smile
His clothes are dirty but his hands are clean
And you’re the best thing that he’s ever seen
Stay, lady, stay, stay with your man awhile
Why wait any longer for the world to begin
You can have your cake and eat it too
Why wait any longer for the one you love
When he’s standing in front of you
Lay, lady, lay, lay across my big brass bed
Stay, lady, stay, stay while the night is still ahead
I long to see you in the morning light
I long to reach for you in the night
Stay, lady, stay, stay while the night is still aheadEmbed"
105389,"Lenny Bruce Lyrics
Lenny Bruce is dead but his ghost lives on and on
Never did get any Golden Globe award, never made it to Synanon
He was an outlaw, that’s for sure
More of an outlaw than you ever were
Lenny Bruce is gone but his spirit’s livin’ on and on

Maybe he had some problems, maybe some things that he couldn’t work out
But he sure was funny and he sure told the truth and he knew what he was talkin’ about
Never robbed any churches nor cut off any babies’ heads
He just took the folks in high places and he shined a light in their beds
He’s on some other shore, he didn’t wanna live anymore
Lenny Bruce is dead but he didn’t commit any crime
He just had the insight to rip off the lid before its time
I rode with him in a taxi once
Only for a mile and a half, seemed like it took a couple of months
Lenny Bruce moved on and like the ones that killed him, gone

They said that he was sick ’cause he didn’t play by the rules
He just showed the wise men of his day to be nothing more than fools
They stamped him and they labeled him like they do with pants and shirts
He fought a war on a battlefield where every victory hurts
Lenny Bruce was bad, he was the brother that you never had2Embed"
7236497,"Lenny Bruce (Shot of Love Alternate Mix) LyricsSearch l

Lenny Bruce is dead but his ghost lives on and on
Never did get any Golden Globe award, never made it to Synanon
He was an outlaw, that’s for sure
More of an outlaw than you ever were
Lenny Bruce is gone but his spirit’s livin’ on and on

Maybe he had some problems, maybe some things that he couldn’t work out
But he sure was funny and he sure told the truth and he knew what he was talkin’ about
Never robbed any churches nor cut off any babies’ heads
He just took the folks in high places and he shined a light in their beds
He’s on some other shore, he didn’t wanna live anymore
Lenny Bruce is dead but he didn’t commit any crime
He just had the insight to rip off the lid before its time
I rode with him in a taxi once
Only for a mile and a half, seemed like it took a couple of months
Lenny Bruce moved on and like the ones that killed him, gone

They said that he was sick ’cause he didn’t play by the rules
He just showed the wise men of his day to be nothing more than fools
They stamped him and they labeled him like they do with pants and shirts
He fought a war on a battlefield where every victory hurts
Lenny Bruce was bad, he was the brother that you never hadEmbed"
105768,"Leopard-Skin Pill Box Hat Lyrics
Well, I see you got your
Brand new leopard-skin pillbox hat
Yes, I see you got your
Brand new leopard-skin pillbox hat
Well, you must tell me, baby
How your head feels under something like that
Under your brand new leopard-skin pillbox hat

Well, you look so pretty in it
Honey, can I jump on it sometime?
Yes, I just wanna see
If it's really the expensive kind
You know it balances on your head
Just like a mattress balances
On a bottle of wine
Your brand new leopard-skin pillbox hat
Well, if you want to see the sun rise
Honey, I know where
We'll go out and see it sometime
We'll both just sit there and stare
Me with my belt wrapped around my head
And you just sittin' there
In your brand new leopard-skin pillbox hat


Well, I asked the doctor if I could see you
""It's bad for your health,"" he said
Yes, I disobeyed his orders
I came to see you, but I found him there instead
You know, I don't mind you cheatin' on me
But I sure wish he'd take that off his head
Your brand new leopard-skin pillbox hat

Well, I see you got a new boyfriend
You know, I never seen him before
Well, I saw you makin' love with him
You forgot to close the garage door
You might think he loves you for your money
But I know what he really loves you for
It's your brand new leopard-skin pillbox hat8Embed"
4838774,"Leopard-Skin Pill-Box Hat (Live at Free Trade Hall, Manchester, UK - May 17, 1966) LyricsWell, I see you got your brand new leopard-skin pill-box hat
Yes, I see you got your brand new leopard-skin pill-box hat
Well, you must tell me, baby
How your head feels under somethin’ like that
Under your brand new leopard-skin pill-box hat
Well, you look so pretty in it
Honey, can I jump on it sometime?
Yes, I just wanna see
If it’s really that expensive kind
You know it balances on your head
Just like a mattress balances
On a bottle of wine
Your brand new leopard-skin pill-box hat
Well, if you wanna see the sun rise
Honey, I know where
We’ll go out and see it sometime
We’ll both just sit there and stare
Me with my belt
Wrapped around my head
And you just sittin’ there
In your brand new leopard-skin pill-box hat
Well, I asked the doctor if I could see you
It’s bad for your health, he said
Yes, I disobeyed his orders
I came to see you
But I found him there instead
You know, I don’t mind him cheatin’ on me
But I sure wish he’d take that off his head
Your brand new leopard-skin pill-box hat
Well, I see you got a new boyfriend
You know, I never seen him before
Well, I saw him
Makin’ love to you
You forgot to close the garage door
You might think he loves you for your money
But I know what he really loves you for
It’s your brand new leopard-skin pill-box hatEmbed"
199448,"Let It Be Me Lyrics
I bless the day I found you
I want my arms around you
And so I beg you: let it be me

Don't take this heaven from one
If you must cling to someone
Now and forever, let it be me

Each time we meet, love
I find complete love
Without your sweet love, what would life be?
So never leave me lonely
Tell me that you love me only
And say you'll always let it be meEmbed"
7236493,"Let It Be Me (International 7"" Single B-Side) Lyrics
I bless the day I found you
I want my arms around you
And so I beg you: let it be me

Don't take this heaven from one
If you must cling to someone
Now and forever, let it be me

Each time we meet, love
I find complete love
Without your sweet love, what would life be?
So never leave me lonely
Tell me that you love me only
And say you'll always let it be meEmbed"
117512,"Let Me Die in My Footsteps Lyrics
I will not go down under the ground
’Cause somebody tells me that death’s coming 'round
An’ I will not carry myself down to die
When I go to my grave my head will be high

Let me die in my footsteps
Before I go down under the ground

There’s been rumors of war and wars that have been
The meaning of life has been lost in the wind
And some people thinking that the end is close by
’Stead of learning to live they are learning to die
Let me die in my footsteps
Before I go down under the ground

I don’t know if I’m smart but I think I can see
When someone is pulling the wool over me
And if this war comes and death’s all around
Let me die on this land ’fore I die underground

Let me die in my footsteps
Before I go down under the ground

There’s always been people that have to cause fear
They’ve been talking about war now for many long years
I have read all their statements and I’ve not said a word
But now Lawd God, let my poor voice be heard

Let me die in my footsteps
Before I go down under the ground

Let me drink from the waters where the mountain streams flood
Let the smell of wildflowers flow free through my blood
Let me sleep in your meadows with the green grassy leaves
Let me walk down the highway with my brother in peace
Let me die in my footsteps
Before I go down under the ground

Go out in your country where the land meets the sun
See the craters and the canyons where the waterfalls run
Nevada, New Mexico, Arizona, Idaho
Let every state in this union seep down deep in your souls
And you’ll die in your footsteps
Before you go down under the ground6Embed"
7178772,"Let Me Die In My Footsteps (Witmark Demo - 1962) Lyrics
Well, I will not go down under the ground
’Cause somebody tells me that death’s coming 'round
An’ I will not carry myself down to die
When I go to my grave my head will be high

Let me die in my footsteps
Before I go down under the ground

There’s been rumors of war and wars that have been
The meaning of life has been lost with the wind
And some people thinking that the end is close by
’Stead of learning to live they are learning to die
Let me die in my footsteps
Before I go down under the ground

I don’t know if I’m smart but I think I can see
When someone is pulling the wool over me
So if...

Do you want this?
Do you want to put this on?
It's awful long, I mean it's not that long, it's just that it's a drag
I sang it so many timesEmbed"
1328493,"Let’s Keep It Between Us LyricsLet's keep it between us
These people meddlin' in our affairs, they're not our friends
Let's keep it between us
Before doors close and our togetherness comes to an end
They'll turn you against me and me against you 'til we don't know who to trust
Oh, darlin', can we keep it between us?
Let's keep it between us
We've been through too much tough times that they never shared
They've had nothing to say to us before
Now all of a sudden it's as if they've always cared
All we need is honesty, a little humility and trust
Oh, darlin', can we keep it between us?
I know we're not perfect
Then again, neither are they
They act like we got to live for them as if there just ain't no other way
And it's makin' me kind of tired
Can we just lay back for a moment
Before we wake up and find ourselves in a daze that's got us out of our minds?
There must be something we're overlooking here
We better drop down now and get back behind the lines
There's some things not fit for human ears, some things don't need to be discussed
Oh, darlin', can we keep it between us?
They'll tell you one thing and me another
'Til we don't know who to trust
Oh, darlin', can we keep it between us?
Let's keep it between us
Before it all snaps and goes too far
If we can't deal with this by ourselves
Tell me we ain't worse off than they think we are
Backseat drivers don't know the feel of the wheel, but they sure know how to make a fuss
Oh, darlin', can we keep it between us?
Can we keep it between us?Embed"
200602,"Let’s Stick Together Lyrics
Well, a young marriage vow, you know, it's very sacred
The man put us together, now, you wanna make it
Stick together
Come on, come on, stick together

You know, you made a vow, not to leave one another, never
Well, ya never miss you water till your well runs dry
Come on, baby, give our love a try, let's stick together
Come on, come on, stick together
We made a vow, not to leave one another, never
Well, ya never miss your water till your well runs dry
Come one, baby, give our love a try, let's stick together
Come on, come on, stick together
You know, we made a vow, not to leave one another, never

It might be tough for a while, but consider the child
Cannot be happy without his mom and his pappy
Let's stick together
Come on, come on, stick together
You know, we made a vow, not to leave one another, neverEmbed"
199954,"License to Kill Lyrics
Man thinks because he rules the earth he can do with it as he please
And if things don’t change soon, he will
Oh, man has invented his doom
First step was touching the moon

Now, there’s a woman on my block
She just sit there as the night grows still
She say who going to take away his license to kill?
Now, they take him and they teach him and they groom him for life
And they set him on a path where he’s bound to get ill
Then they bury him with stars
Sell his body like they do used cars

Now, there’s a woman on my block
She just sits there facing the hill
She say who going to take away his license to kill?

Now, he’s hell-bent for destruction, he’s afraid and confused
And his brain has been mismanaged with great skill
All he believes are his eyes
And his eyes, they just tell him lies

But there’s a woman on my block
Sitting there in a cold chill
She say who going to take away his license to kill?

You may be a noisemaker, spirit maker
Heartbreaker, backbreaker
Leave no stone unturned
May be an actor in a plot
That might be all that you got
Till your error you clearly learn
Now he worships at an altar of a stagnant pool
And when he sees his reflection, he’s fulfilled
Oh, man is opposed to fair play
He wants it all and he wants it his way

Now, there’s a woman on my block
She just sit there as the night grows still
She say who going to take away his license to kill?1Embed"
7237967,"License to Kill (Live from Late Night with David Letterman) LyricsMan thinks 'cause he rules the earth he can do with it as he please
And if things don’t change soon, he will
Oh, man has invented his doom
First step was touching the moon
Now, there's a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?
Now, they take him and they teach him and they groom him for life
And they set him on a path where he's bound to get ill
Then they bury him with stars
Sell his body like they do used cars
Now, there’s a woman on my block
She just sit there facin' the hill
She say who gonna take away his license to kill?
Now, he's hell-bent for destruction, he's afraid and confused
And his brain has been mismanaged with great skill
All he believes are his eyes
And his eyes, they just tell him lies
But there's a woman on my block
Sitting there in a cold chill
She say who gonna take away his license to kill?
Ya may be a noisemaker, spirit maker
Heartbreaker, backbreaker
Leave no stone unturned
May be an actor in a plot
That might be all that you got
'Til your error you clearly learn
Now he worships at an altar of a stagnant pool
And when he sees his reflection, he's fulfilled
Oh, man is opposed to fair play
He wants it all and he wants it his way
Now, there's a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?Embed"
4833222,"License To Kill  LyricsMan thinks ’cause he rules the earth he can do with it as he please
And if things don’t change soon, he will
Oh, man has invented his doom
First step was touching the moon
Now, there’s a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?
Now, they take him and they teach him and they groom him for life
And they set him on a path where he’s bound to get ill
Then they bury him with stars
Sell his body like they do used cars
Now, there’s a woman on my block
She just sit there facin’ the hill
She say who gonna take away his license to kill?
Now, he’s hell-bent for destruction, he’s afraid and confused
And his brain has been mismanaged with great skill
All he believes are his eyes
And his eyes, they just tell him lies
But there’s a woman on my block
Sitting there in a cold chill
She say who gonna take away his license to kill?
Ya may be a noisemaker, spirit maker
Heartbreaker, backbreaker
Leave no stone unturned
May be an actor in a plot
That might be all that you got
’Til your error you clearly learn
Now he worships at an altar of a stagnant pool
And when he sees his reflection, he’s fulfilled
Oh, man is opposed to fair play
He wants it all and he wants it his way
Now, there’s a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?Embed"
201701,"Life Is Hard Lyrics
The evening winds are still
I've lost the way and will
Can't tell you where they went
I just know what they meant
I'm always on my guard
Admitting life is hard
Without you near me

The friend you used to be
So near and dear to me
You slipped so far away
Where did we go a-stray
I pass the old schoolyard
Admitting life is hard
Without you near me
Ever since the day
The day you went away
I felt that emptiness so wide
I don't know what's wrong or right
I just know I need strength to fight
Strength to fight that world outside

Since we've been out of touch
I haven't felt that much
From day to barren day
My heart stays locked away
I walk the boulevard
Admitting life is hard
Without you near me

The sun is sinking low
I guess it's time to go
I feel a chilly breeze
In place of memories
My dreams are locked and barred
Admitting life is hard
Without you near me1Embed"
54784,"Like a Rolling Stone Lyrics
Once upon a time you dressed so fine
Threw the bums a dime in your prime, didn't you?
People call, say ""Beware doll, you're bound to fall""
You thought they were all a-kiddin' you
You used to laugh about
Everybody that was hangin' out
Now you don't talk so loud
Now you don't seem so proud
About having to be scrounging your next meal
How does it feel?
How does it feel?
To be without a home?
Like a complete unknown?
Like a rolling stone?

Aw, you've gone to the finest school all right, Miss Lonely
But ya know ya only used to get juiced in it
Nobody's ever taught ya how to live out on the street
And now you’re gonna have to get used to it
You say you never compromise
With the mystery tramp, but now you realize
He's not selling any alibis
As you stare into the vacuum of his eyes
And say, “Do you want to make a deal?""
How does it feel?
How does it feel?
To be on your own
With no direction home
A complete unknown
Like a rolling stone?
Aw, you never turned around to see the frowns
On the jugglers and the clowns when they all did tricks for you
Never understood that it ain't no good
You shouldn't let other people get your kicks for you
You used to ride on a chrome horse with your diplomat
Who carried on his shoulder a Siamese cat
Ain't it hard when you discover that
He really wasn't where it's at
After he took from you everything he could steal?

How does it feel?
How does it feel?
To hang on your own
With no direction home
Like a complete unknown
Like a rolling stone?

Aw, princess on the steeple and all the pretty people
They're all drinkin', thinkin' that they got it made
Exchangin' all precious gifts
But you'd better take your diamond ring, ya better pawn it, babe
You used to be so amused
At Napoleon in rags and the language that he used
Go to him now, he calls ya, ya can't refuse
When ya ain't got nothin', you got nothin' to lose
You're invisible now, ya got no secrets to conceal
How does it feel?
Aw, how does it feel?
To be on your own
With no direction home
Like a complete unknown
Like a rolling stone?63Embed"
4833105,"Like A Rolling Stone  LyricsOnce upon a time you dressed so fine
You threw the bums a dime in your prime, didn’t you?
People’d call, say, “Beware doll, you’re bound to fall”
You thought they were all kiddin’ you
You used to laugh about
Everybody that was hangin’ out
Now you don’t talk so loud
Now you don’t seem so proud
About having to be scrounging for your next meal
How does it feel
How does it feel
To be without a home
Like a complete unknown
Like a rolling stone?
You’ve gone to the finest school all right, Miss Lonely
But you know you only used to get juiced in it
And nobody has ever taught you how to live on the street
And now you find out you’re gonna have to get used to it
You said you’d never compromise
With the mystery tramp, but now you realize
He’s not selling any alibis
As you stare into the vacuum of his eyes
And ask him do you want to make a deal?
How does it feel
How does it feel
To be on your own
With no direction home
Like a complete unknown
Like a rolling stone?
You never turned around to see the frowns on the jugglers and the clowns
When they all come down and did tricks for you
You never understood that it ain’t no good
You shouldn’t let other people get your kicks for you
You used to ride on the chrome horse with your diplomat
Who carried on his shoulder a Siamese cat
Ain’t it hard when you discover that
He really wasn’t where it’s at
After he took from you everything he could steal
How does it feel
How does it feel
To be on your own
With no direction home
Like a complete unknown
Like a rolling stone?
Princess on the steeple and all the pretty people
They’re drinkin’, thinkin’ that they got it made
Exchanging all kinds of precious gifts and things
But you’d better lift your diamond ring, you’d better pawn it babe
You used to be so amused
At Napoleon in rags and the language that he used
Go to him now, he calls you, you can’t refuse
When you got nothing, you got nothing to lose
You’re invisible now, you got no secrets to conceal
How does it feel
How does it feel
To be on your own
With no direction home
Like a complete unknown
Like a rolling stone?Embed"
